user1 user2 ts
586 244 1083914553
9 569 1083914560
9 569 1083914579
63 313 1083914591
549 794 1083914594
9 601 1083914619
63 547 1083914643
155 308 1083914646
9 697 1083914648
9 569 1083914668
605 32 1083914670
9 569 1083914679
364 771 1083914717
249 659 1083914721
249 163 1083914750
828 96 1083914763
605 32 1083914795
605 32 1083914891
9 569 1083914919
9 569 1083914953
9 569 1083915038
9 569 1083915076
542 460 1083915115
829 819 1083915131
542 783 1083915138
9 569 1083915149
596 57 1083915194
9 569 1083915217
704 605 1083915223
757 687 1083915227
9 569 1083915229
9 569 1083915247
758 741 1083915272
250 638 1083915288
542 621 1083915309
728 758 1083915324
757 212 1083915337
9 569 1083915342
638 250 1083915348
9 598 1083915362
542 816 1083915362
830 364 1083915387
9 569 1083915398
741 758 1083915416
9 569 1083915428
372 128 1083915469
364 830 1083915474
826 32 1083915516
617 681 1083915522
372 765 1083915550
679 557 1083915564
372 569 1083915582
697 638 1083915629
638 697 1083915676
569 372 1083915684
128 372 1083915706
32 605 1083915730
342 638 1083915817
372 569 1083915836
605 32 1083915849
638 323 1083915851
32 681 1083915874
372 128 1083915874
569 372 1083915905
638 697 1083916009
189 712 1083916014
605 32 1083916026
758 741 1083916068
605 73 1083916078
638 697 1083916178
638 87 1083916182
787 73 1083916205
787 73 1083916221
787 73 1083916226
128 372 1083916268
638 697 1083916283
69 498 1083916285
638 87 1083916293
638 697 1083916307
495 263 1083916343
599 250 1083916351
679 557 1083916351
372 765 1083916365
638 758 1083916378
638 697 1083916394
697 475 1083916417
681 617 1083916473
495 831 1083916475
638 323 1083916492
681 32 1083916502
624 437 1083916509
679 654 1083916516
475 697 1083916525
638 643 1083916563
697 475 1083916565
697 475 1083916586
539 765 1083916610
475 697 1083916637
475 697 1083916661
644 712 1083916665
697 475 1083916675
679 654 1083916676
697 475 1083916706
719 712 1083916712
250 72 1083916748
638 637 1083916803
644 39 1083916809
250 260 1083916814
638 697 1083916816
250 536 1083916840
644 711 1083916842
475 697 1083916859
617 681 1083916902
697 475 1083916927
372 569 1083916943
372 128 1083916960
679 654 1083916985
475 697 1083917001
67 825 1083917015
638 697 1083917053
124 712 1083917073
697 475 1083917075
72 250 1083917086
757 252 1083917123
638 697 1083917145
686 542 1083917162
679 557 1083917205
400 396 1083917237
569 372 1083917252
679 654 1083917259
719 753 1083917278
638 697 1083917286
475 697 1083917326
128 372 1083917336
644 59 1083917348
67 806 1083917371
199 72 1083917375
624 343 1083917411
644 30 1083917424
697 475 1083917463
96 828 1083917469
644 378 1083917507
679 654 1083917523
400 639 1083917528
475 697 1083917528
124 474 1083917546
679 557 1083917579
605 337 1083917595
68 832 1083917633
679 833 1083917677
679 7 1083917729
708 557 1083917739
681 617 1083917748
400 286 1083917766
644 389 1083917780
783 542 1083917805
400 396 1083917841
19 525 1083917863
68 798 1083917894
644 659 1083917927
400 626 1083918036
679 557 1083918047
415 244 1083918056
799 103 1083918064
712 124 1083918122
753 719 1083918265
712 719 1083918299
801 103 1083918345
259 256 1083918390
233 193 1083918423
712 644 1083918491
557 708 1083918592
741 758 1083918622
57 708 1083918635
644 712 1083918644
400 708 1083918689
644 708 1083918703
400 638 1083918770
794 549 1083918842
400 712 1083918894
400 323 1083919044
87 475 1083919186
193 233 1083919194
712 400 1083919209
598 68 1083919220
679 557 1083919247
12 288 1083919254
41 741 1083919279
708 557 1083919282
400 466 1083919287
199 638 1083919289
400 712 1083919334
712 644 1083919345
596 57 1083919375
418 475 1083919402
9 8 1083919410
9 569 1083919432
712 400 1083919457
598 124 1083919472
9 598 1083919477
475 418 1083919481
741 41 1083919516
9 598 1083919518
199 823 1083919534
68 598 1083919568
638 400 1083919590
498 495 1083919606
638 102 1083919628
400 712 1083919634
462 617 1083919636
719 686 1083919641
741 212 1083919719
440 795 1083919739
596 388 1083919784
346 345 1083919808
41 741 1083919850
120 222 1083920044
643 638 1083920046
12 402 1083920102
557 708 1083920112
595 193 1083920292
595 321 1083920315
595 321 1083920340
712 400 1083920380
220 654 1083920383
605 557 1083920420
712 644 1083920436
12 140 1083920508
514 832 1083920598
640 389 1083920698
12 140 1083920715
220 654 1083920721
741 607 1083920740
252 757 1083920740
9 8 1083920774
220 372 1083920865
52 681 1083920867
454 249 1083920933
617 462 1083920933
454 181 1083920965
679 557 1083920990
495 498 1083921008
681 52 1083921067
462 617 1083921151
498 495 1083921153
396 400 1083921199
12 96 1083921200
686 719 1083921212
12 569 1083921263
605 557 1083921271
640 617 1083921285
617 462 1083921314
12 830 1083921333
605 263 1083921376
12 140 1083921376
617 640 1083921388
12 569 1083921394
640 617 1083921453
194 836 1083921509
488 120 1083921541
617 640 1083921558
640 617 1083921613
12 101 1083921680
605 557 1083921736
305 212 1083921744
307 317 1083921745
12 569 1083921783
757 252 1083921864
681 795 1083921927
193 595 1083922018
679 557 1083922061
9 8 1083922082
462 675 1083922123
160 638 1083922145
605 557 1083922171
12 830 1083922184
801 313 1083922201
32 681 1083922272
605 32 1083922295
704 835 1083922352
12 569 1083922369
605 596 1083922390
12 689 1083922452
498 831 1083922465
363 816 1083922505
681 32 1083922515
12 757 1083922556
605 557 1083922625
801 313 1083922642
12 527 1083922668
321 460 1083922672
321 765 1083922707
321 595 1083922733
321 595 1083922743
282 462 1083922744
679 557 1083922822
463 687 1083922885
194 679 1083922891
605 557 1083922907
795 681 1083922912
463 74 1083922970
289 460 1083923004
12 569 1083923107
638 160 1083923203
679 557 1083923291
605 557 1083923317
549 794 1083923351
321 774 1083923356
12 569 1083923466
282 462 1083923562
801 313 1083923574
801 313 1083923723
837 346 1083923732
838 644 1083923782
120 488 1083923868
638 643 1083923881
460 542 1083923976
12 569 1083924010
801 313 1083924030
638 640 1083924116
801 313 1083924131
801 313 1083924217
603 814 1083924232
801 313 1083924309
289 835 1083924349
676 719 1083924407
99 194 1083924477
823 199 1083924548
835 289 1083924569
313 801 1083924575
766 283 1083924578
289 835 1083924621
12 689 1083924625
766 283 1083924666
12 681 1083924686
313 801 1083924694
766 41 1083924702
814 603 1083924706
9 142 1083924720
801 313 1083924727
835 289 1083924734
9 569 1083924737
9 569 1083924746
801 313 1083924763
313 801 1083924788
289 835 1083924793
355 316 1083924899
835 289 1083924952
313 801 1083924955
605 704 1083924979
605 704 1083925012
297 234 1083925034
679 504 1083925035
605 704 1083925036
605 704 1083925056
103 839 1083925058
297 573 1083925070
289 835 1083925080
63 801 1083925114
297 573 1083925115
573 297 1083925188
9 569 1083925207
605 704 1083925216
234 297 1083925226
103 840 1083925226
9 569 1083925235
283 766 1083925247
603 814 1083925255
9 569 1083925260
297 573 1083925264
801 313 1083925277
297 234 1083925282
9 569 1083925282
504 586 1083925303
605 442 1083925305
573 297 1083925318
605 704 1083925358
617 640 1083925376
283 766 1083925387
605 704 1083925388
313 801 1083925389
801 313 1083925395
9 569 1083925415
801 63 1083925416
679 504 1083925420
297 573 1083925424
801 313 1083925446
9 569 1083925458
617 688 1083925469
679 841 1083925479
790 386 1083925499
605 704 1083925523
713 842 1083925556
605 704 1083925581
721 782 1083925624
605 704 1083925628
573 297 1083925630
605 704 1083925658
95 63 1083925659
835 289 1083925682
605 704 1083925683
9 569 1083925687
9 569 1083925698
297 573 1083925705
814 603 1083925708
617 462 1083925724
400 396 1083925730
9 569 1083925733
843 576 1083925746
462 617 1083925755
95 753 1083925779
313 801 1083925792
400 712 1083925793
605 704 1083925821
313 801 1083925835
843 798 1083925841
573 297 1083925851
603 814 1083925853
442 144 1083925880
534 625 1083925885
9 8 1083925891
605 704 1083925911
9 569 1083925912
617 462 1083925916
297 573 1083925925
9 569 1083925931
289 835 1083925935
462 617 1083925990
605 704 1083926003
605 704 1083926027
835 289 1083926035
9 569 1083926043
617 462 1083926071
9 569 1083926079
372 823 1083926079
256 48 1083926115
605 704 1083926122
823 372 1083926154
704 605 1083926194
194 586 1083926231
701 103 1083926256
372 844 1083926268
605 704 1083926281
845 808 1083926288
701 372 1083926297
573 297 1083926303
704 605 1083926310
194 683 1083926310
194 296 1083926335
605 704 1083926344
194 99 1083926359
372 765 1083926390
605 372 1083926390
194 482 1083926410
372 823 1083926415
704 605 1083926416
823 372 1083926428
289 835 1083926429
679 504 1083926441
823 372 1083926442
297 573 1083926443
194 422 1083926454
442 753 1083926475
605 704 1083926477
704 605 1083926502
372 605 1083926516
194 555 1083926517
372 823 1083926527
845 808 1083926532
845 808 1083926540
845 808 1083926548
194 583 1083926549
605 704 1083926551
194 456 1083926586
482 194 1083926588
605 372 1083926588
573 297 1083926595
704 605 1083926597
194 482 1083926633
704 605 1083926634
372 605 1083926639
99 194 1083926641
9 569 1083926664
9 569 1083926691
9 256 1083926704
504 719 1083926711
605 704 1083926715
9 256 1083926716
605 372 1083926730
814 603 1083926732
9 343 1083926745
482 194 1083926754
704 605 1083926754
605 704 1083926791
9 844 1083926807
605 704 1083926815
9 569 1083926829
704 605 1083926841
704 605 1083926857
605 704 1083926868
704 605 1083926904
605 704 1083926925
704 605 1083927009
590 795 1083927040
482 823 1083927054
835 289 1083927069
605 704 1083927083
704 605 1083927160
289 835 1083927160
605 704 1083927216
681 590 1083927255
605 317 1083927301
704 605 1083927310
605 704 1083927339
704 605 1083927395
801 313 1083927407
605 704 1083927477
605 681 1083927511
835 289 1083927540
590 681 1083927548
835 388 1083927602
289 835 1083927646
701 103 1083927728
289 835 1083927880
701 103 1083927892
835 289 1083927916
289 835 1083927966
95 175 1083928072
835 289 1083928105
289 835 1083928248
41 766 1083928356
543 640 1083928368
681 605 1083928376
9 343 1083928462
835 289 1083928545
289 835 1083928656
846 588 1083928674
835 289 1083928748
847 97 1083929139
189 774 1083929147
713 498 1083929253
758 741 1083929287
289 835 1083929361
758 719 1083929385
625 534 1083929433
323 400 1083929470
289 835 1083929505
75 120 1083929522
36 73 1083929544
835 289 1083929565
388 835 1083929572
683 194 1083929590
534 625 1083929607
289 835 1083929737
289 835 1083929763
835 388 1083929802
625 534 1083929839
835 289 1083929924
297 573 1083929951
683 413 1083930004
388 835 1083930102
289 835 1083930123
835 289 1083930225
289 835 1083930423
835 289 1083930517
73 605 1083930568
588 846 1083930592
687 757 1083930615
289 835 1083930649
835 289 1083930772
311 321 1083930993
289 835 1083931003
687 815 1083931006
687 823 1083931169
835 289 1083931192
687 783 1083931234
289 835 1083931288
687 586 1083931340
823 687 1083931684
783 687 1083931690
823 482 1083931735
651 765 1083931754
651 765 1083931762
809 281 1083931813
809 340 1083931860
97 726 1083932129
97 726 1083932161
513 263 1083932324
422 297 1083932672
422 297 1083932701
689 626 1083933948
308 311 1083934494
781 642 1083934506
781 642 1083934576
308 849 1083934596
781 642 1083934694
468 830 1083935746
263 513 1083937053
244 586 1083941857
244 415 1083941986
536 250 1083942148
41 817 1083943002
214 839 1083943584
214 815 1083943729
836 194 1083945969
798 513 1083949627
626 400 1083949693
29 850 1083949736
514 835 1083949945
482 823 1083950314
626 689 1083950365
9 282 1083950556
63 801 1083951192
63 95 1083951216
831 498 1083952878
679 841 1083952934
337 605 1083952984
851 162 1083953111
851 852 1083953463
120 75 1083953855
542 729 1083953872
638 68 1083953968
621 372 1083953979
621 542 1083954062
509 306 1083954131
199 823 1083954222
800 766 1083955432
513 263 1083955581
513 798 1083955611
831 540 1083955757
823 482 1083956131
547 63 1083956498
547 154 1083956585
431 52 1083956819
316 327 1083956833
316 355 1083956862
355 316 1083957453
586 504 1083957589
586 687 1083957633
586 244 1083957739
801 63 1083957984
708 557 1083958016
132 449 1083958073
194 375 1083958185
194 355 1083958237
194 203 1083958283
194 755 1083958305
204 830 1083958461
711 644 1083958502
204 181 1083958530
204 198 1083958628
244 586 1083958654
830 468 1083959309
830 339 1083959404
830 765 1083959494
204 830 1083959679
704 605 1083959751
204 181 1083959787
204 830 1083959810
317 605 1083959926
204 830 1083959996
830 502 1083960070
617 681 1083960116
308 273 1083960225
495 498 1083960439
431 727 1083960823
708 719 1083960920
349 511 1083961031
719 708 1083961193
708 719 1083961331
835 514 1083961586
853 838 1083961675
44 400 1083961860
719 708 1083961897
617 681 1083961918
204 830 1083962071
511 349 1083962209
63 547 1083962219
343 688 1083962228
63 801 1083962239
713 842 1083962264
713 48 1083962353
337 777 1083962391
792 679 1083962410
617 462 1083962465
708 719 1083962523
713 644 1083962599
547 63 1083962768
713 363 1083962768
794 449 1083962776
794 449 1083962798
617 596 1083963014
617 514 1083963577
617 161 1083963648
766 283 1083963664
766 283 1083963681
766 41 1083963711
617 308 1083963804
605 681 1083963804
547 63 1083963807
605 73 1083963827
605 337 1083963865
605 704 1083963881
617 854 1083963885
30 644 1083963886
605 317 1083963905
67 843 1083964726
34 843 1083965017
34 843 1083965034
9 142 1083965120
19 114 1083965122
809 325 1083965449
53 847 1083965494
704 605 1083965502
843 34 1083965613
687 783 1083965638
34 843 1083965707
856 626 1083965980
72 857 1083966094
626 856 1083966118
704 848 1083966184
34 538 1083966228
586 244 1083966230
704 839 1083966248
473 771 1083966543
858 701 1083966556
843 34 1083966593
72 704 1083966593
704 72 1083966633
704 72 1083966769
72 337 1083966773
514 835 1083966813
34 843 1083966963
514 617 1083966966
843 34 1083967084
605 704 1083967148
617 26 1083967270
800 766 1083967275
824 823 1083967312
474 124 1083967335
824 816 1083967368
469 463 1083967373
617 514 1083967485
741 474 1083967501
474 741 1083967639
302 823 1083967809
617 161 1083967882
785 793 1083967886
161 617 1083967964
26 823 1083968042
826 32 1083968171
617 161 1083968197
823 26 1083968238
161 617 1083968263
617 124 1083968281
826 372 1083968316
617 161 1083968336
830 389 1083968512
765 372 1083968521
765 372 1083968534
617 161 1083968537
765 372 1083968602
765 651 1083968640
765 651 1083968676
765 830 1083968721
659 644 1083968721
800 766 1083968858
830 765 1083968872
47 567 1083968924
448 823 1083968937
47 814 1083969179
765 830 1083969246
830 765 1083969317
814 47 1083969362
349 511 1083969485
263 513 1083969486
765 830 1083969719
47 814 1083969842
830 765 1083970068
814 47 1083970108
640 543 1083970113
154 547 1083970244
834 708 1083970339
47 814 1083970437
391 73 1083970526
53 785 1083970539
687 785 1083970592
547 154 1083970669
687 252 1083970683
296 781 1083970758
296 375 1083970847
391 555 1083970862
391 609 1083970887
391 422 1083970900
561 514 1083970902
296 355 1083970920
391 289 1083970934
391 103 1083970951
391 325 1083970969
391 289 1083971001
220 654 1083971086
220 646 1083971263
296 835 1083971341
296 835 1083971348
389 644 1083971353
704 605 1083971353
389 640 1083971386
389 830 1083971420
638 642 1083971752
609 391 1083971929
392 475 1083972478
681 605 1083972703
835 296 1083972736
372 765 1083972744
372 765 1083972757
638 637 1083972864
785 687 1083972962
555 391 1083972979
834 592 1083973007
282 9 1083973018
765 830 1083973071
765 372 1083973116
859 704 1083973239
372 765 1083973265
41 766 1083973340
74 860 1083973412
372 765 1083973539
765 372 1083973595
765 372 1083973608
74 389 1083973916
859 679 1083974023
835 861 1083974189
74 449 1083974344
859 34 1083974357
859 357 1083974414
830 765 1083974538
861 249 1083974646
861 752 1083974668
830 389 1083974674
861 752 1083974689
859 357 1083974746
325 391 1083974829
646 220 1083974830
859 357 1083974960
859 357 1083975113
581 249 1083975245
766 41 1083975294
580 418 1083975877
708 834 1083976450
